user_id,product_id,last_product_order_ts,last_purchase_days_ago,avg_replenishment_days,mock_inventory,overdue_ratio,R_score,F_score,M_score,rfm_segment,risk_id
54,10603,2023-02-27,307,21.0,423,14.62,4,5,5,Champion / Loyal,job_e06ac3b9:54:10603
27,44359,2023-07-09,175,12.0,452,14.58,3,5,5,Need Attention,job_e06ac3b9:27:44359
63,27966,2023-02-14,320,22.0,221,14.55,3,5,5,Need Attention,job_e06ac3b9:63:27966
21,21137,2023-06-25,189,13.0,113,14.54,3,5,4,Need Attention,job_e06ac3b9:21:21137
21,37646,2023-05-27,218,15.0,101,14.53,3,5,4,Need Attention,job_e06ac3b9:21:37646
21,10957,2023-05-27,218,15.0,486,14.53,3,5,4,Need Attention,job_e06ac3b9:21:10957
28,42828,2023-08-08,145,10.0,68,14.5,3,5,4,Need Attention,job_e06ac3b9:28:42828
30,21386,2023-07-18,166,11.5,339,14.43,1,3,1,Average Purchaser,job_e06ac3b9:30:21386
21,42356,2023-01-06,359,25.0,52,14.36,3,5,4,Need Attention,job_e06ac3b9:21:42356
1,26088,2023-05-30,215,15.0,136,14.33,2,3,2,Average Purchaser,job_e06ac3b9:1:26088
37,48364,2023-02-19,315,22.0,227,14.32,4,4,4,Champion / Loyal,job_e06ac3b9:37:48364
54,36011,2023-06-29,185,13.0,307,14.23,4,5,5,Champion / Loyal,job_e06ac3b9:54:36011
49,28204,2023-04-19,256,18.0,187,14.22,1,3,2,Average Purchaser,job_e06ac3b9:49:28204
37,25931,2023-02-07,327,23.0,236,14.22,4,4,4,Champion / Loyal,job_e06ac3b9:37:25931
2,13742,2023-08-11,142,10.0,486,14.2,5,4,4,Champion / Loyal,job_e06ac3b9:2:13742
2,15841,2023-08-11,142,10.0,98,14.2,5,4,4,Champion / Loyal,job_e06ac3b9:2:15841
2,18961,2023-08-11,142,10.0,193,14.2,5,4,4,Champion / Loyal,job_e06ac3b9:2:18961
56,47652,2023-10-07,85,6.0,250,14.17,2,3,4,High-Value At-Risk,job_e06ac3b9:56:47652
36,45871,2022-11-30,396,28.0,332,14.14,2,5,4,High-Value At-Risk,job_e06ac3b9:36:45871
2,37646,2023-06-02,212,15.0,101,14.13,5,4,4,Champion / Loyal,job_e06ac3b9:2:37646
63,29926,2023-04-07,268,19.0,64,14.11,3,5,5,Need Attention,job_e06ac3b9:63:29926
63,20734,2023-04-07,268,19.0,318,14.11,3,5,5,Need Attention,job_e06ac3b9:63:20734
62,16254,2023-08-12,141,10.0,339,14.1,3,3,3,Need Attention,job_e06ac3b9:62:16254
63,40198,2023-03-10,296,21.0,293,14.1,3,5,5,Need Attention,job_e06ac3b9:63:40198
63,26131,2023-03-10,296,21.0,298,14.1,3,5,5,Need Attention,job_e06ac3b9:63:26131
17,18855,2023-04-22,253,18.0,90,14.06,1,5,5,High-Value At-Risk,job_e06ac3b9:17:18855
38,1376,2023-04-22,253,18.0,268,14.06,4,3,4,Average Purchaser,job_e06ac3b9:38:1376
43,5322,2023-08-13,140,10.0,221,14.0,1,3,4,High-Value At-Risk,job_e06ac3b9:43:5322
54,8193,2023-02-27,307,22.0,89,13.95,4,5,5,Champion / Loyal,job_e06ac3b9:54:8193
36,22208,2022-12-08,388,28.0,486,13.86,2,5,4,High-Value At-Risk,job_e06ac3b9:36:22208
54,23181,2023-04-12,263,19.0,221,13.84,4,5,5,Champion / Loyal,job_e06ac3b9:54:23181
4,42329,2023-10-09,83,6.0,283,13.83,4,2,1,New / Promising,job_e06ac3b9:4:42329
54,27171,2023-03-16,290,21.0,374,13.81,4,5,5,Champion / Loyal,job_e06ac3b9:54:27171
54,6141,2023-03-16,290,21.0,241,13.81,4,5,5,Champion / Loyal,job_e06ac3b9:54:6141
35,42828,2023-08-15,138,10.0,68,13.8,1,3,4,High-Value At-Risk,job_e06ac3b9:35:42828
54,27344,2022-12-10,386,28.0,170,13.79,4,5,5,Champion / Loyal,job_e06ac3b9:54:27344
50,27521,2023-03-03,303,22.0,445,13.77,5,5,5,Champion / Loyal,job_e06ac3b9:50:27521
50,17400,2023-03-03,303,22.0,240,13.77,5,5,5,Champion / Loyal,job_e06ac3b9:50:17400
63,39699,2023-03-10,296,21.5,323,13.77,3,5,5,Need Attention,job_e06ac3b9:63:39699
63,11182,2023-04-07,268,19.5,436,13.74,3,5,5,Need Attention,job_e06ac3b9:63:11182
7,26346,2023-07-06,178,13.0,191,13.69,1,4,4,High-Value At-Risk,job_e06ac3b9:7:26346
14,41787,2023-06-09,205,15.0,230,13.67,2,4,4,High-Value At-Risk,job_e06ac3b9:14:41787
14,43863,2023-06-09,205,15.0,380,13.67,2,4,4,High-Value At-Risk,job_e06ac3b9:14:43863
43,13885,2023-07-20,164,12.0,427,13.67,1,3,4,High-Value At-Risk,job_e06ac3b9:43:13885
48,8277,2023-06-23,191,14.0,155,13.64,1,3,3,Average Purchaser,job_e06ac3b9:48:8277
21,44156,2023-03-20,286,21.0,107,13.62,3,5,4,Need Attention,job_e06ac3b9:21:44156
21,33548,2023-03-20,286,21.0,257,13.62,3,5,4,Need Attention,job_e06ac3b9:21:33548
21,37940,2023-03-20,286,21.0,213,13.62,3,5,4,Need Attention,job_e06ac3b9:21:37940
21,33819,2023-03-20,286,21.0,432,13.62,3,5,4,Need Attention,job_e06ac3b9:21:33819
14,23819,2023-04-10,265,19.5,441,13.59,2,4,4,High-Value At-Risk,job_e06ac3b9:14:23819
21,24186,2023-08-18,135,10.0,219,13.5,3,5,4,Need Attention,job_e06ac3b9:21:24186
54,24830,2023-04-12,263,19.5,379,13.49,4,5,5,Champion / Loyal,job_e06ac3b9:54:24830
17,9176,2023-03-23,283,21.0,316,13.48,1,5,5,High-Value At-Risk,job_e06ac3b9:17:9176
21,27086,2023-09-01,121,9.0,288,13.44,3,5,4,Need Attention,job_e06ac3b9:21:27086
17,1774,2023-07-23,161,12.0,342,13.42,1,5,5,High-Value At-Risk,job_e06ac3b9:17:1774
63,29127,2023-04-07,268,20.0,453,13.4,3,5,5,Need Attention,job_e06ac3b9:63:29127
54,10108,2023-06-14,200,15.0,351,13.33,4,5,5,Champion / Loyal,job_e06ac3b9:54:10108
48,29307,2023-04-15,260,19.5,411,13.33,1,3,3,Average Purchaser,job_e06ac3b9:48:29307
17,7350,2023-10-12,80,6.0,433,13.33,1,5,5,High-Value At-Risk,job_e06ac3b9:17:7350
41,7955,2023-07-24,160,12.0,358,13.33,1,2,3,Average Purchaser,job_e06ac3b9:41:7955
7,15581,2023-06-14,200,15.0,265,13.33,1,4,4,High-Value At-Risk,job_e06ac3b9:7:15581
21,11352,2023-01-06,359,27.0,145,13.3,3,5,4,Need Attention,job_e06ac3b9:21:11352
14,239,2023-04-10,265,20.0,427,13.25,2,4,4,High-Value At-Risk,job_e06ac3b9:14:239
42,22372,2023-06-29,185,14.0,182,13.21,5,4,4,Champion / Loyal,job_e06ac3b9:42:22372
59,45645,2023-08-21,132,10.0,287,13.2,1,3,3,Average Purchaser,job_e06ac3b9:59:45645
59,44408,2023-08-21,132,10.0,98,13.2,1,3,3,Average Purchaser,job_e06ac3b9:59:44408
17,22309,2023-01-22,343,26.0,147,13.19,1,5,5,High-Value At-Risk,job_e06ac3b9:17:22309
50,37552,2023-03-03,303,23.0,189,13.17,5,5,5,Champion / Loyal,job_e06ac3b9:50:37552
2,47766,2023-06-10,204,15.5,124,13.16,5,4,4,Champion / Loyal,job_e06ac3b9:2:47766
41,6348,2023-06-30,184,14.0,57,13.14,1,2,3,Average Purchaser,job_e06ac3b9:41:6348
37,3382,2023-03-17,289,22.0,385,13.14,4,4,4,Champion / Loyal,job_e06ac3b9:37:3382
37,41220,2023-03-17,289,22.0,433,13.14,4,4,4,Champion / Loyal,job_e06ac3b9:37:41220
60,24489,2023-05-22,223,17.0,418,13.12,4,3,3,Average Purchaser,job_e06ac3b9:60:24489
60,1158,2023-05-22,223,17.0,435,13.12,4,3,3,Average Purchaser,job_e06ac3b9:60:1158
46,38775,2023-06-24,190,14.5,215,13.1,1,4,4,High-Value At-Risk,job_e06ac3b9:46:38775
28,27323,2023-08-09,144,11.0,354,13.09,3,5,4,Need Attention,job_e06ac3b9:28:27323
41,14778,2023-08-23,130,10.0,301,13.0,1,2,3,Average Purchaser,job_e06ac3b9:41:14778
14,5595,2023-07-09,175,13.5,350,12.96,2,4,4,High-Value At-Risk,job_e06ac3b9:14:5595
28,37192,2023-07-03,181,14.0,323,12.93,3,5,4,Need Attention,job_e06ac3b9:28:37192
63,33719,2023-04-05,270,21.0,153,12.86,3,5,5,Need Attention,job_e06ac3b9:63:33719
63,49628,2023-04-05,270,21.0,224,12.86,3,5,5,Need Attention,job_e06ac3b9:63:49628
50,7054,2023-04-05,270,21.0,123,12.86,5,5,5,Champion / Loyal,job_e06ac3b9:50:7054
63,2435,2023-04-05,270,21.0,310,12.86,3,5,5,Need Attention,job_e06ac3b9:63:2435
63,42697,2023-04-18,257,20.0,359,12.85,3,5,5,Need Attention,job_e06ac3b9:63:42697
63,19180,2023-04-18,257,20.0,470,12.85,3,5,5,Need Attention,job_e06ac3b9:63:19180
46,43712,2023-08-12,141,11.0,447,12.82,1,4,4,High-Value At-Risk,job_e06ac3b9:46:43712
27,23405,2023-04-06,269,21.0,60,12.81,3,5,5,Need Attention,job_e06ac3b9:27:23405
63,30855,2023-02-14,320,25.0,264,12.8,3,5,5,Need Attention,job_e06ac3b9:63:30855
21,5860,2023-05-02,243,19.0,461,12.79,3,5,4,Need Attention,job_e06ac3b9:21:5860
21,30618,2023-01-20,345,27.0,79,12.78,3,5,4,Need Attention,job_e06ac3b9:21:30618
63,32655,2023-04-07,268,21.0,267,12.76,3,5,5,Need Attention,job_e06ac3b9:63:32655
7,43352,2023-09-20,102,8.0,462,12.75,1,4,4,High-Value At-Risk,job_e06ac3b9:7:43352
27,15399,2023-04-20,255,20.0,85,12.75,3,5,5,Need Attention,job_e06ac3b9:27:15399
48,38456,2023-06-23,191,15.0,235,12.73,1,3,3,Average Purchaser,job_e06ac3b9:48:38456
17,20934,2023-01-28,337,26.5,299,12.72,1,5,5,High-Value At-Risk,job_e06ac3b9:17:20934
42,13176,2023-07-19,165,13.0,303,12.69,5,4,4,Champion / Loyal,job_e06ac3b9:42:13176
3,21137,2023-07-19,165,13.0,113,12.69,3,3,3,Need Attention,job_e06ac3b9:3:21137
37,16349,2023-03-27,279,22.0,486,12.68,4,4,4,Champion / Loyal,job_e06ac3b9:37:16349
54,45771,2023-03-28,278,22.0,494,12.64,4,5,5,Champion / Loyal,job_e06ac3b9:54:45771
32,5612,2023-09-21,101,8.0,342,12.62,4,2,4,New / Promising,job_e06ac3b9:32:5612
32,12341,2023-09-21,101,8.0,211,12.62,4,2,4,New / Promising,job_e06ac3b9:32:12341
14,33086,2023-04-10,265,21.0,442,12.62,2,4,4,High-Value At-Risk,job_e06ac3b9:14:33086
14,34827,2023-04-10,265,21.0,196,12.62,2,4,4,High-Value At-Risk,job_e06ac3b9:14:34827
43,24024,2023-07-20,164,13.0,127,12.62,1,3,4,High-Value At-Risk,job_e06ac3b9:43:24024
21,48205,2023-06-25,189,15.0,316,12.6,3,5,4,Need Attention,job_e06ac3b9:21:48205
27,5258,2023-08-27,126,10.0,183,12.6,3,5,5,Need Attention,job_e06ac3b9:27:5258
37,40298,2023-02-07,327,26.0,77,12.58,4,4,4,Champion / Loyal,job_e06ac3b9:37:40298
54,3793,2023-01-13,352,28.0,461,12.57,4,5,5,Champion / Loyal,job_e06ac3b9:54:3793
17,10921,2023-02-08,326,26.0,133,12.54,1,5,5,High-Value At-Risk,job_e06ac3b9:17:10921
28,44910,2023-05-01,244,19.5,239,12.51,3,5,4,Need Attention,job_e06ac3b9:28:44910
55,30827,2023-09-22,100,8.0,473,12.5,3,2,3,Need Attention,job_e06ac3b9:55:30827
54,44514,2023-03-31,275,22.0,73,12.5,4,5,5,Champion / Loyal,job_e06ac3b9:54:44514
52,116,2023-07-04,180,14.5,477,12.41,3,5,4,Need Attention,job_e06ac3b9:52:116
54,29439,2023-01-18,347,28.0,195,12.39,4,5,5,Champion / Loyal,job_e06ac3b9:54:29439
50,43789,2023-03-03,303,24.5,460,12.37,5,5,5,Champion / Loyal,job_e06ac3b9:50:43789
54,34590,2023-05-10,235,19.0,347,12.37,4,5,5,Champion / Loyal,job_e06ac3b9:54:34590
21,17616,2023-01-31,334,27.0,383,12.37,3,5,4,Need Attention,job_e06ac3b9:21:17616
14,21689,2023-04-10,265,21.5,459,12.33,2,4,4,High-Value At-Risk,job_e06ac3b9:14:21689
14,44799,2023-08-05,148,12.0,287,12.33,2,4,4,High-Value At-Risk,job_e06ac3b9:14:44799
54,13885,2023-08-05,148,12.0,427,12.33,4,5,5,Champion / Loyal,job_e06ac3b9:54:13885
60,33741,2023-06-17,197,16.0,104,12.31,4,3,3,Average Purchaser,job_e06ac3b9:60:33741
9,33787,2023-10-06,86,7.0,109,12.29,3,1,3,Need Attention,job_e06ac3b9:9:33787
9,4957,2023-10-06,86,7.0,157,12.29,3,1,3,Need Attention,job_e06ac3b9:9:4957
50,4656,2023-02-27,307,25.0,148,12.28,5,5,5,Champion / Loyal,job_e06ac3b9:50:4656
35,33043,2023-05-24,221,18.0,457,12.28,1,3,4,High-Value At-Risk,job_e06ac3b9:35:33043
63,41220,2023-04-05,270,22.0,433,12.27,3,5,5,Need Attention,job_e06ac3b9:63:41220
50,47734,2023-04-05,270,22.0,315,12.27,5,5,5,Champion / Loyal,job_e06ac3b9:50:47734
56,43352,2023-09-24,98,8.0,462,12.25,2,3,4,High-Value At-Risk,job_e06ac3b9:56:43352
63,49235,2023-08-06,147,12.0,416,12.25,3,5,5,Need Attention,job_e06ac3b9:63:49235
3,9387,2023-09-24,98,8.0,463,12.25,3,3,3,Need Attention,job_e06ac3b9:3:9387
21,2434,2023-06-25,189,15.5,109,12.19,3,5,4,Need Attention,job_e06ac3b9:21:2434
21,18793,2023-06-25,189,15.5,440,12.19,3,5,4,Need Attention,job_e06ac3b9:21:18793
63,27730,2023-05-02,243,20.0,253,12.15,3,5,5,Need Attention,job_e06ac3b9:63:27730
27,39964,2023-07-08,176,14.5,295,12.14,3,5,5,Need Attention,job_e06ac3b9:27:39964
46,40574,2023-05-27,218,18.0,477,12.11,1,4,4,High-Value At-Risk,job_e06ac3b9:46:40574
37,22825,2023-09-07,115,9.5,174,12.11,4,4,4,Champion / Loyal,job_e06ac3b9:37:22825
14,35264,2023-06-09,205,17.0,239,12.06,2,4,4,High-Value At-Risk,job_e06ac3b9:14:35264
52,14309,2023-05-16,229,19.0,253,12.05,3,5,4,Need Attention,job_e06ac3b9:52:14309
14,5818,2023-04-10,265,22.0,215,12.05,2,4,4,High-Value At-Risk,job_e06ac3b9:14:5818
14,22849,2023-05-10,235,19.5,477,12.05,2,4,4,High-Value At-Risk,job_e06ac3b9:14:22849
63,2228,2023-06-10,204,17.0,401,12.0,3,5,5,Need Attention,job_e06ac3b9:63:2228
16,44359,2023-08-09,144,12.0,452,12.0,2,2,3,Average Purchaser,job_e06ac3b9:16:44359
63,24489,2023-06-10,204,17.0,418,12.0,3,5,5,Need Attention,job_e06ac3b9:63:24489
36,32426,2022-11-30,396,33.0,54,12.0,2,5,4,High-Value At-Risk,job_e06ac3b9:36:32426
36,40605,2022-11-30,396,33.0,329,12.0,2,5,4,High-Value At-Risk,job_e06ac3b9:36:40605
37,5933,2023-05-06,239,20.0,427,11.95,4,4,4,Champion / Loyal,job_e06ac3b9:37:5933
50,30909,2023-06-23,191,16.0,169,11.94,5,5,5,Champion / Loyal,job_e06ac3b9:50:30909
17,49131,2023-01-31,334,28.0,187,11.93,1,5,5,High-Value At-Risk,job_e06ac3b9:17:49131
54,20574,2023-01-31,334,28.0,267,11.93,4,5,5,Champion / Loyal,job_e06ac3b9:54:20574
27,633,2023-05-07,238,20.0,241,11.9,3,5,5,Need Attention,job_e06ac3b9:27:633
21,14708,2023-01-27,338,28.5,197,11.86,3,5,4,Need Attention,job_e06ac3b9:21:14708
59,8277,2023-07-18,166,14.0,155,11.86,1,3,3,Average Purchaser,job_e06ac3b9:59:8277
46,14354,2023-02-26,308,26.0,468,11.85,1,4,4,High-Value At-Risk,job_e06ac3b9:46:14354
17,47141,2023-08-05,148,12.5,336,11.84,1,5,5,High-Value At-Risk,job_e06ac3b9:17:47141
2,41787,2023-07-07,177,15.0,230,11.8,5,4,4,Champion / Loyal,job_e06ac3b9:2:41787
36,14610,2023-01-11,354,30.0,229,11.8,2,5,4,High-Value At-Risk,job_e06ac3b9:36:14610
54,9210,2023-07-19,165,14.0,90,11.79,4,5,5,Champion / Loyal,job_e06ac3b9:54:9210
27,18288,2023-07-13,171,14.5,432,11.79,3,5,5,Need Attention,job_e06ac3b9:27:18288
52,13259,2023-07-19,165,14.0,113,11.79,3,5,4,Need Attention,job_e06ac3b9:52:13259
38,23909,2023-07-31,153,13.0,428,11.77,4,3,4,Average Purchaser,job_e06ac3b9:38:23909
36,15755,2022-12-08,388,33.0,198,11.76,2,5,4,High-Value At-Risk,job_e06ac3b9:36:15755
62,33847,2023-08-12,141,12.0,66,11.75,3,3,3,Need Attention,job_e06ac3b9:62:33847
2,16797,2023-05-22,223,19.0,432,11.74,5,4,4,Champion / Loyal,job_e06ac3b9:2:16797
33,36086,2023-08-24,129,11.0,211,11.73,1,1,2,Low-Value / Lost,job_e06ac3b9:33:36086
27,15429,2023-07-20,164,14.0,325,11.71,3,5,5,Need Attention,job_e06ac3b9:27:15429
23,3873,2023-09-05,117,10.0,417,11.7,1,1,2,Low-Value / Lost,job_e06ac3b9:23:3873
54,19724,2023-05-23,222,19.0,163,11.68,4,5,5,Champion / Loyal,job_e06ac3b9:54:19724
46,25670,2023-04-30,245,21.0,359,11.67,1,4,4,High-Value At-Risk,job_e06ac3b9:46:25670
28,3481,2023-07-09,175,15.0,446,11.67,3,5,4,Need Attention,job_e06ac3b9:28:3481
35,21940,2023-07-15,169,14.5,339,11.66,1,3,4,High-Value At-Risk,job_e06ac3b9:35:21940
37,30305,2023-04-19,256,22.0,148,11.64,4,4,4,Champion / Loyal,job_e06ac3b9:37:30305
55,48183,2023-08-25,128,11.0,128,11.64,3,2,3,Need Attention,job_e06ac3b9:55:48183
43,19691,2023-09-29,93,8.0,137,11.62,1,3,4,High-Value At-Risk,job_e06ac3b9:43:19691
29,3128,2023-09-29,93,8.0,175,11.62,3,4,4,Need Attention,job_e06ac3b9:29:3128
27,5322,2023-09-06,116,10.0,221,11.6,3,5,5,Need Attention,job_e06ac3b9:27:5322
3,15143,2023-07-10,174,15.0,460,11.6,3,3,3,Need Attention,job_e06ac3b9:3:15143
27,38656,2023-09-06,116,10.0,478,11.6,3,5,5,Need Attention,job_e06ac3b9:27:38656
27,17224,2023-09-06,116,10.0,414,11.6,3,5,5,Need Attention,job_e06ac3b9:27:17224
27,6069,2023-09-06,116,10.0,269,11.6,3,5,5,Need Attention,job_e06ac3b9:27:6069
54,43129,2023-02-27,307,26.5,157,11.58,4,5,5,Champion / Loyal,job_e06ac3b9:54:43129
63,44303,2023-05-02,243,21.0,142,11.57,3,5,5,Need Attention,job_e06ac3b9:63:44303
54,29256,2022-12-15,381,33.0,117,11.55,4,5,5,Champion / Loyal,job_e06ac3b9:54:29256
27,28752,2023-08-26,127,11.0,60,11.55,3,5,5,Need Attention,job_e06ac3b9:27:28752
27,16254,2023-09-07,115,10.0,339,11.5,3,5,5,Need Attention,job_e06ac3b9:27:16254
24,23423,2023-06-30,184,16.0,338,11.5,2,4,2,High-Value At-Risk,job_e06ac3b9:24:23423
1,14084,2023-05-15,230,20.0,301,11.5,2,3,2,Average Purchaser,job_e06ac3b9:1:14084
38,21938,2023-04-22,253,22.0,471,11.5,4,3,4,Average Purchaser,job_e06ac3b9:38:21938
55,39299,2023-09-07,115,10.0,243,11.5,3,2,3,Need Attention,job_e06ac3b9:55:39299
22,15984,2023-05-04,241,21.0,144,11.48,1,4,3,High-Value At-Risk,job_e06ac3b9:22:15984
17,812,2023-02-24,310,27.0,357,11.48,1,5,5,High-Value At-Risk,job_e06ac3b9:17:812
63,7228,2023-02-02,332,29.0,195,11.45,3,5,5,Need Attention,job_e06ac3b9:63:7228
63,9171,2023-02-02,332,29.0,109,11.45,3,5,5,Need Attention,job_e06ac3b9:63:9171
22,22115,2023-08-27,126,11.0,205,11.45,1,4,3,High-Value At-Risk,job_e06ac3b9:22:22115
63,24382,2023-02-02,332,29.0,250,11.45,3,5,5,Need Attention,job_e06ac3b9:63:24382
27,12162,2022-12-18,378,33.0,88,11.45,3,5,5,Need Attention,job_e06ac3b9:27:12162
43,36591,2023-08-27,126,11.0,279,11.45,1,3,4,High-Value At-Risk,job_e06ac3b9:43:36591
17,35419,2023-02-08,326,28.5,203,11.44,1,5,5,High-Value At-Risk,job_e06ac3b9:17:35419
44,23341,2023-08-16,137,12.0,330,11.42,2,1,2,Low-Value / Lost,job_e06ac3b9:44:23341
58,2151,2023-08-16,137,12.0,476,11.42,4,4,3,Average Purchaser,job_e06ac3b9:58:2151
38,14891,2023-06-20,194,17.0,268,11.41,4,3,4,Average Purchaser,job_e06ac3b9:38:14891
14,13159,2023-08-05,148,13.0,111,11.38,2,4,4,High-Value At-Risk,job_e06ac3b9:14:13159
63,39097,2023-03-10,296,26.0,369,11.38,3,5,5,Need Attention,job_e06ac3b9:63:39097
42,3919,2023-07-19,165,14.5,387,11.38,5,4,4,Champion / Loyal,job_e06ac3b9:42:3919
63,16349,2023-04-25,250,22.0,486,11.36,3,5,5,Need Attention,job_e06ac3b9:63:16349
50,27959,2023-04-26,249,22.0,311,11.32,5,5,5,Champion / Loyal,job_e06ac3b9:50:27959
14,44813,2023-02-17,317,28.0,55,11.32,2,4,4,High-Value At-Risk,job_e06ac3b9:14:44813
28,8076,2023-07-03,181,16.0,61,11.31,3,5,4,Need Attention,job_e06ac3b9:28:8076
21,36574,2023-09-09,113,10.0,363,11.3,3,5,4,Need Attention,job_e06ac3b9:21:36574
35,13587,2023-07-15,169,15.0,391,11.27,1,3,4,High-Value At-Risk,job_e06ac3b9:35:13587
63,42450,2023-04-05,270,24.0,287,11.25,3,5,5,Need Attention,job_e06ac3b9:63:42450
21,28199,2023-05-26,219,19.5,404,11.23,3,5,4,Need Attention,job_e06ac3b9:21:28199
35,10749,2023-04-28,247,22.0,448,11.23,1,3,4,High-Value At-Risk,job_e06ac3b9:35:10749
35,5025,2023-04-28,247,22.0,173,11.23,1,3,4,High-Value At-Risk,job_e06ac3b9:35:5025
63,25659,2023-06-01,213,19.0,279,11.21,3,5,5,Need Attention,job_e06ac3b9:63:25659
17,33560,2023-03-09,297,26.5,156,11.21,1,5,5,High-Value At-Risk,job_e06ac3b9:17:33560
54,48017,2023-03-09,297,26.5,404,11.21,4,5,5,Champion / Loyal,job_e06ac3b9:54:48017
46,12181,2023-01-29,336,30.0,477,11.2,1,4,4,High-Value At-Risk,job_e06ac3b9:46:12181
54,1063,2023-05-10,235,21.0,122,11.19,4,5,5,Champion / Loyal,job_e06ac3b9:54:1063
54,952,2023-05-10,235,21.0,109,11.19,4,5,5,Champion / Loyal,job_e06ac3b9:54:952
54,13304,2023-01-18,347,31.0,291,11.19,4,5,5,Champion / Loyal,job_e06ac3b9:54:13304
48,24830,2023-05-27,218,19.5,379,11.18,1,3,3,Average Purchaser,job_e06ac3b9:48:24830
58,27323,2023-08-30,123,11.0,354,11.18,4,4,3,Average Purchaser,job_e06ac3b9:58:27323
11,18465,2023-08-19,134,12.0,121,11.17,4,2,3,New / Promising,job_e06ac3b9:11:18465
60,432,2023-05-22,223,20.0,56,11.15,4,3,3,Average Purchaser,job_e06ac3b9:60:432
62,45223,2023-07-28,156,14.0,151,11.14,3,3,3,Need Attention,job_e06ac3b9:62:45223
37,13110,2023-07-28,156,14.0,166,11.14,4,4,4,Champion / Loyal,job_e06ac3b9:37:13110
21,9076,2023-06-25,189,17.0,294,11.12,3,5,4,Need Attention,job_e06ac3b9:21:9076
27,19503,2022-12-31,365,33.0,277,11.06,3,5,5,Need Attention,job_e06ac3b9:27:19503
36,22217,2023-05-13,232,21.0,189,11.05,2,5,4,High-Value At-Risk,job_e06ac3b9:36:22217
27,46049,2023-05-24,221,20.0,78,11.05,3,5,5,Need Attention,job_e06ac3b9:27:46049
28,4559,2023-02-25,309,28.0,162,11.04,3,5,4,Need Attention,job_e06ac3b9:28:4559
41,16262,2023-07-24,160,14.5,201,11.03,1,2,3,Average Purchaser,job_e06ac3b9:41:16262
54,3464,2023-05-03,242,22.0,110,11.0,4,5,5,Champion / Loyal,job_e06ac3b9:54:3464
63,21614,2023-03-10,296,27.0,179,10.96,3,5,5,Need Attention,job_e06ac3b9:63:21614
63,32052,2023-03-10,296,27.0,153,10.96,3,5,5,Need Attention,job_e06ac3b9:63:32052
63,31577,2023-03-10,296,27.0,458,10.96,3,5,5,Need Attention,job_e06ac3b9:63:31577
63,46107,2023-03-10,296,27.0,333,10.96,3,5,5,Need Attention,job_e06ac3b9:63:46107
21,18721,2023-05-26,219,20.0,221,10.95,3,5,4,Need Attention,job_e06ac3b9:21:18721
22,44968,2023-05-04,241,22.0,135,10.95,1,4,3,High-Value At-Risk,job_e06ac3b9:22:44968
16,49478,2023-07-20,164,15.0,499,10.93,2,2,3,Average Purchaser,job_e06ac3b9:16:49478
14,9774,2023-05-10,235,21.5,291,10.93,2,4,4,High-Value At-Risk,job_e06ac3b9:14:9774
16,30391,2023-07-20,164,15.0,192,10.93,2,2,3,Average Purchaser,job_e06ac3b9:16:30391
27,19008,2023-08-11,142,13.0,342,10.92,3,5,5,Need Attention,job_e06ac3b9:27:19008
12,21198,2023-08-22,131,12.0,121,10.92,3,2,3,Need Attention,job_e06ac3b9:12:21198
27,23323,2023-06-29,185,17.0,463,10.88,3,5,5,Need Attention,job_e06ac3b9:27:23323
17,47031,2023-02-24,310,28.5,275,10.88,1,5,5,High-Value At-Risk,job_e06ac3b9:17:47031
54,30290,2023-01-13,352,32.5,182,10.83,4,5,5,Champion / Loyal,job_e06ac3b9:54:30290
54,22475,2023-05-07,238,22.0,340,10.82,4,5,5,Champion / Loyal,job_e06ac3b9:54:22475
50,44814,2023-03-03,303,28.0,398,10.82,5,5,5,Champion / Loyal,job_e06ac3b9:50:44814
43,36897,2023-08-02,151,14.0,438,10.79,1,3,4,High-Value At-Risk,job_e06ac3b9:43:36897
21,26209,2023-03-26,280,26.0,314,10.77,3,5,4,Need Attention,job_e06ac3b9:21:26209
63,16797,2023-06-10,204,19.0,432,10.74,3,5,5,Need Attention,job_e06ac3b9:63:16797
29,36543,2023-09-04,118,11.0,288,10.73,3,4,4,Need Attention,job_e06ac3b9:29:36543
37,18027,2023-03-27,279,26.0,299,10.73,4,4,4,Champion / Loyal,job_e06ac3b9:37:18027
63,7485,2023-04-18,257,24.0,383,10.71,3,5,5,Need Attention,job_e06ac3b9:63:7485
2,23,2023-08-03,150,14.0,196,10.71,5,4,4,Champion / Loyal,job_e06ac3b9:2:23
17,7026,2023-09-15,107,10.0,127,10.7,1,5,5,High-Value At-Risk,job_e06ac3b9:17:7026
21,43814,2023-09-15,107,10.0,292,10.7,3,5,4,Need Attention,job_e06ac3b9:21:43814
50,34243,2023-05-10,235,22.0,219,10.68,5,5,5,Champion / Loyal,job_e06ac3b9:50:34243
54,4799,2023-03-07,299,28.0,82,10.68,4,5,5,Champion / Loyal,job_e06ac3b9:54:4799
28,25949,2023-05-21,224,21.0,352,10.67,3,5,4,Need Attention,job_e06ac3b9:28:25949
38,26738,2023-07-03,181,17.0,277,10.65,4,3,4,Average Purchaser,job_e06ac3b9:38:26738
63,41990,2023-06-01,213,20.0,415,10.65,3,5,5,Need Attention,job_e06ac3b9:63:41990
